work_id,mp_no,fy,work_no,mp_name,mp_state,state,constituency,work_category,work_desc,work_status,recommended_date,recommended_amount,sanction_date,sanction_amount,completion_date,amount_disbursed,exp_pay_count,exp_total,exp_inprogress,exp_paid,exp_vendors,alloc_limit,calamity_consent,is_recommended,is_sanctioned,is_completed,has_expenditure
MP437/2025-2026/177734,437,2025-2026,177734,Vishnu Dayal Ram,Jharkhand,Jharkhand,PALAMU(SC),Normal/Others,Construction of 500 feet PCC road from Krishna Singh house to Devi Dham in village Nawgadha.,,,,,,2026-04-10,699900.0,,,,,,158176083.11,,0,0,1,0
MP437/2025-2026/177735,437,2025-2026,177735,Vishnu Dayal Ram,Jharkhand,Jharkhand,PALAMU(SC),Normal/Others,Construction of 200 feet PCC road from Bijay Vishwakarma house to Veer Kunwar Baba in village Khargada,,,,,,2025-08-29,299800.0,,,,,,158176083.11,,0,0,1,0
MP437/2025-2026/178962,437,2025-2026,178962,Vishnu Dayal Ram,Jharkhand,Jharkhand,PALAMU(SC),Normal/Others,Construction of cremation shed on the banks of Koel river in village Lalgarh,,,,,,2025-08-29,200000.0,,,,,,158176083.11,,0,0,1,0
MP437/2026-2027/282020,437,2026-2027,282020,Vishnu Dayal Ram,Jharkhand,Jharkhand,PALAMU(SC),Installing tube-wells and borewells,,,,,,,,,1.0,270000.0,1.0,0.0,1.0,158176083.11,40567400.0,0,0,0,1
MP440/2025-2026/161186,440,2025-2026,161186,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,Construction of bus-sheds or bus-stops,,,,,,,,,1.0,499817.0,1.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/161187,440,2025-2026,161187,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,914967.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/161932,440,2025-2026,161932,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,Construction of public irrigation facilities,,,,,,,,,1.0,499157.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/161948,440,2025-2026,161948,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,2150279.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/161950,440,2025-2026,161950,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,674011.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/162040,440,2025-2026,162040,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,1818309.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/162041,440,2025-2026,162041,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,679630.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/162050,440,2025-2026,162050,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,748786.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/162060,440,2025-2026,162060,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,Construction of toilet blocks,,,,,,,,,1.0,453160.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/162519,440,2025-2026,162519,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,1400085.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/206067,440,2025-2026,206067,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,Purchase of vans and buses for educational institutions,,,,,,,,,1.0,117924.0,1.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/206089,440,2025-2026,206089,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,Purchase of vans and buses for educational institutions,,,,,,,,,1.0,112983.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/206198,440,2025-2026,206198,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,Purchase of vans and buses for educational institutions,,,,,,,,,1.0,72863.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/206214,440,2025-2026,206214,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,Purchase of vans and buses for educational institutions,,,,,,,,,1.0,76627.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/206222,440,2025-2026,206222,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,Purchase of vans and buses for educational institutions,,,,,,,,,1.0,74237.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/244615,440,2025-2026,244615,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,871101.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/244671,440,2025-2026,244671,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,683732.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2025-2026/245670,440,2025-2026,245670,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,898401.0,0.0,0.0,1.0,167807990.11,40567400.0,0,0,0,1
MP440/2026-2027/161945,440,2026-2027,161945,Vellalath Kochukrishnan Nair Sreekandan,Kerala,Kerala,PALAKKAD,"Purchase of IT systems, including hardware and software for educational purposes",,,,,,,,,3.0,367759.0,0.0,0.0,3.0,167807990.11,40567400.0,0,0,0,1
MP443/2024-2025/138721,443,2024-2025,138721,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,General workshed with toilets (125×80feet),Work Completed,2024-09-03,16177075.0,2024-11-12,16177075.0,2025-07-22,16176660.0,,,,,,147000000.0,,1,1,1,0
MP443/2024-2025/138722,443,2024-2025,138722,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,General workshed with toilets (40×30feet),Work Completed,2024-09-03,1443000.0,2024-11-09,1443000.0,2026-02-23,1400153.0,,,,,,147000000.0,,1,1,1,0
MP443/2024-2025/138723,443,2024-2025,138723,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,General workshed with toilets full brick work (40×30feet),Work Completed,2024-09-03,2353000.0,2024-11-09,2353000.0,2026-02-23,2258932.0,,,,,,147000000.0,,1,1,1,0
MP443/2024-2025/138724,443,2024-2025,138724,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,General workshed (40×30feet),Work Completed,2024-09-03,1443000.0,2024-11-09,1443000.0,2026-02-23,1386077.0,,,,,,147000000.0,,1,1,1,0
MP443/2024-2025/138725,443,2024-2025,138725,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,General workshed with toilets full brick work (40×30feet),Work Completed,2024-09-03,2353000.0,2024-11-09,2353000.0,2026-02-23,2258637.0,,,,,,147000000.0,,1,1,1,0
MP443/2025-2026/139973,443,2025-2026,139973,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139974,443,2025-2026,139974,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139975,443,2025-2026,139975,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139976,443,2025-2026,139976,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139977,443,2025-2026,139977,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139978,443,2025-2026,139978,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139979,443,2025-2026,139979,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139980,443,2025-2026,139980,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139981,443,2025-2026,139981,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139982,443,2025-2026,139982,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139983,443,2025-2026,139983,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139984,443,2025-2026,139984,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139985,443,2025-2026,139985,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139986,443,2025-2026,139986,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139987,443,2025-2026,139987,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139988,443,2025-2026,139988,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139989,443,2025-2026,139989,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139990,443,2025-2026,139990,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139991,443,2025-2026,139991,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139992,443,2025-2026,139992,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139993,443,2025-2026,139993,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139994,443,2025-2026,139994,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139995,443,2025-2026,139995,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139996,443,2025-2026,139996,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139998,443,2025-2026,139998,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/139999,443,2025-2026,139999,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140000,443,2025-2026,140000,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140001,443,2025-2026,140001,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140002,443,2025-2026,140002,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140003,443,2025-2026,140003,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140004,443,2025-2026,140004,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140005,443,2025-2026,140005,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140006,443,2025-2026,140006,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140007,443,2025-2026,140007,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140008,443,2025-2026,140008,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140009,443,2025-2026,140009,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140010,443,2025-2026,140010,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140011,443,2025-2026,140011,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140012,443,2025-2026,140012,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.m,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140013,443,2025-2026,140013,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140014,443,2025-2026,140014,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140015,443,2025-2026,140015,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140016,443,2025-2026,140016,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140017,443,2025-2026,140017,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140018,443,2025-2026,140018,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140019,443,2025-2026,140019,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140020,443,2025-2026,140020,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140021,443,2025-2026,140021,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140022,443,2025-2026,140022,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/140023,443,2025-2026,140023,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,Book's purchase for Student's improve knowledge and mental development.,Vendor Identification,2024-09-09,100000.0,2025-04-26,100000.0,,,,,,,,147000000.0,,1,1,0,0
MP443/2025-2026/142841,443,2025-2026,142841,Rodmal Nagar,Madhya Pradesh,Madhya Pradesh,RAJGARH,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Work Completed,2024-09-23,387988.0,2025-04-21,387988.0,,,,,,,,147000000.0,,1,1,0,0
