split,kind,anchor_text,other_text,label
train,hard_negative,setup a high mask street liht at R. B. R. ground,setup a soler high mask street light at bhadwa bazaar,0
train,positive,installation of solar street light near durgamandir in bagda,installation of solar street light near sunditola hari mandir in tulbul,1
train,positive,gram panchayat Lamiyari me chandrika devi ke sthan ke paas sarwjanik sthan par high mast light sthapna karya,gram panchayat Atrouli Mafi me Babbu Singh ke makan ke paas  sarwjanik sthan par high mast light sthapna karya,1
train,easy_negative,2.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE HAMEEDPUR ME RAKESH BALMIKI JEE KE GHAR  KE PASS HIGH MAST LIGHT),Najish S/o Kafil Ahmad Address Kajiyana kara ke Ghar ke samne Handpump,0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,hard_negative,1.High Mast Light Bhuiya rani mandir ke pass,1.High Mast Light Rajendra ke ghar ke pass,0
train,hard_negative,"gram panchayat madha, janpad panchayat vijaypur, vijaypur main road se kushwah basti tak","gram panchayat dehari, janpad panchayat vijaypur, gram ladar mai aadivasi basti mai",0
train,easy_negative,"Construction of PCC Road (400 ft.) at Village Kumharia, near Devi Mandap, under Sataknadu Panchayat, kanke Block.",Construction of CC Road,0
train,hard_negative,Shyam Lal Prajapati S/o Surajdeen Ke Ghar ke Samne Handpump,Ram Bahadur Yadav S/o Man Singh Address Hakimpur Anetha Ke Ghar ke Samne Handpump,0
train,positive,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1
train,easy_negative,Purchase of hospital equipment Dead Body Freezer,gram panchayat permaras ke litiras para me 150 metre c.c.road nirman karya,0
train,hard_negative,SURESH CHAND YADAV S\O RAJ NARAYAN YADAV K GHAR 01 NAG SOLAR LIGHT,JAHANGIR S\O MOHD UMAR K GHAR 01 NAG SOLAR LIGHT,0
train,positive,SOLAR PANEL HIGH MAST LIGHT AT KULIA WITHIN NAKUNDA GP UNDER GOGHAT-I DEV. BLOCK,SOLAR PANEL HIGH MAST LIGHT AT PURBA FULUI WITHIN B.F-I GP UNDER GOGHAT-II DEV. BLOCK,1
train,positive,installation of solar street light near durgamandir in bagda,installation of solar street light near shivalay in darid.,1
train,hard_negative,Interlocking bricks kharanja may nali Nirman karya bugli ke Ghar se Prem jatav ke Makan ki or raIsees work agency GP raIsees,Interlocking eat kharanja Nirman karya mukhya sadak se Ishwar ke Ghar ki or fulwara work agency GP Phulwara,0
train,hard_negative,Block Rajpur Aram Shah Baba Dargah Chauraha Ambedkar Nagar Ke Pass High Mast Light,Block Derapur Gram PAnchayat Khirvan Panchyat Ghar Ke Pass High Mast Light,0
train,hard_negative,Foolchandra S/o Shardha Prasad Ke Ghar ke samane Handpump,Lakshaman S/o Vishvnath Pasi ke Ghar ke samane Handpump,0
train,positive,MS Pole with LED semi High mast Light,MS Pole with LED semi High Mast Light,1
train,positive,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)","open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",1
train,hard_negative,Deshraj Pal S/o Chote Lal Pal ke Ghar ke samne Handpump,Shri Ram Babu Pasi S/o Shripat Pasi Ke Ghar ke Samne Handpump,0
train,hard_negative,Majid Ali S/o Sabair Ali ke Ghar ke samne Handpump,Raj Lal Saroj S/o Nanku Circuit House ke samne Handpump,0
train,hard_negative,Nand Kumar Pasi S/o Late Purra Pasi ke Ghar ke samne Handpump,Satam Mishra S/o Avinash Mishra ke Ghar ke samne Handpump,0
train,hard_negative,Block Ajeetmal Vill Tadva Biku Dharmdhari baba ke Sthan ke Pass High Mst Light,Dibiyapur Dauhi Ambedkar Park Ke Pass High Mast light,0
train,easy_negative,purchase of books for school library. sanction five lacs for every school.,Construction of room for community cultural activities at village Alampur,0
train,hard_negative,"1- MOHD. SULEMAAN S\O JOKHU SHEKH, 2- KAMLESH PAL S\O RAJENDRA PAL K GHAR KUL 02 NAG SOLAR LIGHT","1- SHASHI SHANKAR MAURYA S\O BASANT LAL MAURYA, 2- HAWAL DAR YADAV S\O SARJOO YADAV K GHAR KUL 02 NAG SOLAR LIGHT",0
train,positive,installation of solar street light near dablu saw house in bagda,installation of solar street light near ashok mahto house in bagda,1
train,positive,SURENDRA YADAV S\O BANKE PRASAD YADAV K GHAR 01 NAG SOLAR LIGHT,ATUL YADAV S\O MANOJ YADAV K GHAR 01 NAG SOLAR LIGHT,1
train,easy_negative,Construction of waiting shed at Minbung under Singhason MAC Constituency,Block Rajpur Aram Shah Baba Dargah Chauraha Ambedkar Nagar Ke Pass High Mast Light,0
train,positive,65.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MAHUA ME MASZID KE PASS HIGH MAST LIGHT),68.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE PREMPURI ME AMBEDKAR PARK ME  HIGH MAST LIGHT),1
train,hard_negative,ARJUN YADAV S/O LALTA PRASAD YADAV K GHAR 01 NAG SOLAR LIGHT,TASLIM ARIF S\O JIYA UL HAQ K GHAR 01 NAG SOLAR LIGHT,0
train,positive,L.No. 184 Dt 07.10.2024 Gram Panchayat Sanyasa ke Gram sanyasa me,L.No. 184 Dt 07.10.2024 Gram Panchayat Saktapur ke gram Bafla me,1
train,easy_negative,GP AHIRAULI ME BABA KINA RAM SODH  SEWA SANSTHA AHIRAULI BAZAR KA BOUNDRI NIRMAN KARRY,"Construction of CC Road from the H/O Nimai Halder towards the H/O Sonaton Halder .Booth-33 at Matiari Banpur GP,Krishnagang Dev. block",0
train,positive,2.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE HAMEEDPUR ME RAKESH BALMIKI JEE KE GHAR  KE PASS HIGH MAST LIGHT),27.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MUSTAFAPUR ME MAIN CHORAHE KE PASS HIGH MAST LIGHT),1
train,hard_negative,RAM RAJ PAL S\O RAM NIHOR PAL K GHAR 01 NAG SOLAR LIGHT,MUNNA LAL YADAV S\O RAM LAUTAN YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,positive,17.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE PATHVARI ME MASZID KE PASS HIGH MAST LIGHT),90.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE BHANEDA ME AMBEDKAR DHARMSHALA KE PASS HIGH MAST LIGHT),1
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,easy_negative,Constraction Of CC Road at Muari Chourai Mata Mandir To Near Chandramohan House,"Construction of a new bus station at Kallana Nadukarai, Thogur Panchayat,budalur",0
train,hard_negative,Narendra Dubye S/o Late Awdesh Dubye ke Ghar ke samne Handpump,Ambar Lal Saroj S/o Bhagai Lal Ke Ghar ke Samne Handpump,0
train,easy_negative,gram panchayat mamasi khurd ke kandhai purawa me tirahe ke paas sarvjanik sthan par himax light sthapna kary,GRAM RANIPARTEWA SOCIETY PARA ME GALI CONCRITIKARAN NIRMAN KARYA,0
train,positive,Book's purchase for Student's improve knowledge and mental development.,Book's purchase for Student's improve knowledge and mental development.,1
train,positive,"One 9 meter high mast LED light on Sahjour chauraha, Development block-Lar","One 9 meter high mast LED light on Meharouna Bajar chauraha, Development Block-Lar",1
train,positive,Virendra Pasi S/o Hari Pasi ke Ghar ke samne Handpump,Nand Kumar Pasi S/o Late Purra Pasi ke Ghar ke samne Handpump,1
train,positive,PURCHASE OF BOOKS,PURCHASE OF BOOKS,1
train,hard_negative,"Construction of Community Centre Garkush Habi Gaon near Hari Mandir, Nagahat, Garkush Habi Gaon, Sonali GP","Construction of Banhbari Namghar, Dhuniapather, 1 no Hawfaw, Longpatia GP",0
train,positive,Providing of LED Street Lights in Chowderpalle (V),Providing of LED Street Lights in Dharmannaguda (V),1
train,hard_negative,"1- RAKESH KUMAR YADAV S\O MULLAN YADAV, 2- VIKAS CHAURASIYA S/O VIJAY LAL CHAURSIYA K GHAR  02 NAG SOLAR LIGHT","ANIL KUMAR DUBEY S\O MAYA SHANKAR DUBEY, 2- BADARUDDIN S\O SHER ALI K GHAR KUL 02 NAG SOLAR LIGHT",0
train,easy_negative,Construction of retaining wall at Khuangthing field,Construction of common work shed in village Hirakray at near Hanuman Mandir,0
train,positive,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)","open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",1
train,positive,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)","open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",1
train,hard_negative,Mahendra Yadav S/o Moti Lal Ke Ghar ke samane Handpump,Keshav Prasad S/o Rameshwar Prasad Ke Ghar ke samane Handpump,0
train,positive,BOKARO BUS STAND KE PAS,BAGHOR BUS STAND KE PAS,1
train,hard_negative,"1- RAKESH SINGH S\O BANSH RAJ SINGH, 2- RAJ KUMAR YADAV S\O JOKHAN YADAV K GHAR KUL 02 NAG SOLAR LIGHT","1- BHULAI PRASAD YADAV S\O MEWA LAL, 2- AMAR JEET YADAV S\O RAM NARAYAN YADAV K GHAR KUL 02 NAG SOLAR LIGHT",0
train,hard_negative,Virendra Yadav S/o Rajendra Shrivastav Ke Ghar ke samane Handpump,Vivya Prakash S/o Ram moorat ke Ghar ke samne Handpump,0
train,hard_negative,VINOD KUMAR YADAV S\O SABHAJEET YADAV K GHAR 01 NAG SOLAR LIGHT,RAM DHAN SAROJ S\O SUKH RAM SAROJ K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,SANTOSH KUMAR YADAV S\O UMRAJ YADAV K GHAR 01 NAG SOLAR LIGHT,RAM PRASAD YADAV S\O RAM BALI YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,positive,Book's purchase for Student's improve knowledge and mental development.,Book's purchase for Student's improve knowledge and mental development.,1
train,hard_negative,"Construction of bus-sheds or bus-stops at Jakkasandra Village, Chiluru Grama Panchayath, Harohalli Taluk, Ramanagara District, Karnataka","Construction of culverts and bridges between Muthasagara and B G Palya, Near the land of Sardar Saheb, Magadi Taluk, Ramanagara District, Karnataka.",0
train,positive,Providing of led street lights in Ramreddypally village,Providing of LED Street Lights in Puttapaka village,1
train,easy_negative,installation of solar street light near shiv mandir barso groha in utasara,Distt Rarlam Block Bajna Gram Panchayat Kundia Pada Ke Gram Borpada me Jalu ke Khar se kalu Ghar tak CC Road Nirman.,0
train,hard_negative,2-gram panchayat miyan barauli me baijnath yadav ke chaurahe ke paas sarvjanik sthan par  himax light sthapna kary,gram panchayat devartha me dyaram patel ke bada ke paas tirahe me sarvjanik sthan par himax light sthapna kary,0
train,easy_negative,Construction of Urinal Shed at Sialtlai,"the following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at Kali jaman village Near Holi chakla chok, Taluka Umarpada, District Surat",0
train,hard_negative,BANWARI LAL SHARMA S\O BUDHIRAM SHARMA K GHAR 01 NAG SOLAR LIGHT,RAJ KUMAR YADAV S\O PRAKASH NATH K GHAR 01 NAG SOLAR LIGHT,0
train,positive,Book's purchase for Student's improve knowledge and mental development.,Book's purchase for Student's improve knowledge and mental development.,1
train,positive,HIGH MAST LIGHT KA ADHISTHAPAN,HIGH MAST LIGHT KA ADHISTHAPAN -1,1
train,positive,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1
train,easy_negative,Providing of LED Street Lights in Khudabaksh Palle village,Gram Odhpura Block Hathras mai Prem Singh Aheriya ke Ghar se Naim Singh kai Ghar ki taraf 150 meter sadak ka Interlocking work.,0
train,hard_negative,SAMAR BAHADUR YADAV S\O MANRAJ YADAV K GHAR 01 NAG SOLAR LIGHT,RAM DHAN SAROJ S\O SUKH RAM SAROJ K GHAR 01 NAG SOLAR LIGHT,0
train,positive,Installation of Semi High Mast Lights at different places as per attached recommendation letter,Installation of Semi High Mast Lights at different places as per attached recommendation letter,1
train,positive,Book's purchase for Student's improve knowledge and mental development.,Book's purchase for Student's improve knowledge and mental development.,1
train,positive,installation of solar street light near durga mandir in sadma kalan,installation of solar street light near durga mandir math tola in petarbar.,1
train,positive,ABHISHEK YADAV S\O ASHOK YADAV K GHAR 01 NAG SOLAR LIGHT,SURESH YADAV S\O DOODH NATH YADAV K GHAR 01 NAG SOLAR LIGHT,1
train,hard_negative,"Installation of Net Fencing Boundary of Tokowbari Majorchuk Bor Namghar, Adhalkatia P.O. Kachukhat, Kachukahat GP","Construction of Boundary Wall 1 no Pachim Changmai Namghar, Nahar Phukhuri Changmai, Naharpukhuri GP",0
train,hard_negative,"1- RAJESH YADAV S\O RAJA RAM YADAV, 2- AKHILESH YADAV S\O RAJA RAM YADAV K GHAR KUL 02 NAG SOLAR LIGHT","1- MOHD. SULEMAAN S\O JOKHU SHEKH, 2- KAMLESH PAL S\O RAJENDRA PAL K GHAR KUL 02 NAG SOLAR LIGHT",0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,positive,installation of solar street light near gurujwa durga mandir in petarbar,installation of solar street light near mansa mandir rajwar tola in petarbar,1
train,hard_negative,Jubair Ahamad S/o Mohad Ahamad Ke Ghar ke samane Handpump,Rajesh Kumar S/o Shivbaran ke Ghar ke samane Handpump,0
train,hard_negative,ANIL KUMAR YADAV S\O GHANSHYAMPUR K GHAR 01 NAG SOLAR LIGHT,AKLAKH AHAMAD S/O SAFIQ AHAMAD K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,Construction of Park for play,Construction of Streets & Drains,0
train,hard_negative,BANSH RAJ YADAV S\O BHULAI YADAV K GHAR 01 NAG SOLAR LIGHT,ISTIYAQ AHAMAD S\O MOHD. UMAR K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,"Ram Babu S/o Late Chhedi Lal, Miya ka pura Ke Ghar ke Samne Handpump","Mool Chandra S/o Indupal, Mohiuddinpur gaus Ke Ghar ke Samne Handpump",0
train,positive,7.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE KHOSPURA ME HOLI CHOK  KE PASS HIGH MAST LIGHT),21.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MUNGARPUR ME CHORAHE PAR HIGH MAST LIGHT),1
train,easy_negative,interlocking / cc kharnja nirman karya deepachand ke ghar se bhagwan singh ke ghar ki or gram dahra,Installation of semi high mast light in scheduled colony of village Gaurahi Block Karma,0
train,hard_negative,Jubair Ahamad S/o Mohad Ahamad Ke Ghar ke samane Handpump,Ram Prasad S/o Prem chand Ke Ghar ke samane Handpump,0
train,hard_negative,setup high mask light near in front of thana more,setup high mask street light at faisar bazar,0
train,hard_negative,"1- MANOJ MAURYA S\O AMRIT LAL MAURYA, 2- JAY SINGH YADAV S\O MAHENDRA KUMAR YADAV K GHAR KUL 02 NAG SOLAR LIGHT","1- MOHD. SULEMAAN S\O JOKHU SHEKH, 2- KAMLESH PAL S\O RAJENDRA PAL K GHAR KUL 02 NAG SOLAR LIGHT",0
train,easy_negative,Construction (Concreting) of link road of GP Lot of village Marhawala to Grarigad. Executive Agency - BDO Gohar.,Installation of RO System at GPS basti Jou Singh Wala,0
train,positive,Purchasing of smart class room equipment for Singadivakkam Govt.Hr.sec. School in Walajabad Panchayat Union. (Supply of smart class equipment 2 set),Purchasing of smart class room equipment for Pullalur Govt.Hr.sec. School in Walajabad Panchayat Union. (Supply of smart class equipment 2 set),1
train,positive,Providing High mast light at Melkaripur Panchayat at Thandarampet Block,Providing High mast light at Sathanoor Panchayat at Thandarampet Block,1
train,positive,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY RAMPUR BY IA UPSIC MORADABAD(VILLAGE DHARAMPUR MAI CHORAHE PAR  HIGH MAST LIGHT),HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY RAMPUR BY IA UPSIC MORADABAD(VILLAGE SURAJPUR MAI  DARGAH WALI  MASJID KE PAS HIGH MAST LIGHT),1
train,positive,installation of solar street light near tenu chowk bajrang bali mandir in sadma kalan.,installation of solar street light near banjrang bali mandir in suarmarwa tola in rangamati,1
train,hard_negative,OM PRAKSH PATEL S\O RAJA RAM PATEL K GHAR 01 NAG SOLAR LIGHT,SHYAM LAL YADAV S\O SHREE PATI YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,easy_negative,SRI Ramprakash rawat ke ghar ke pass solar light 4-way,"COnstruction of Road with drainage systems at Sukna Part-II, near Sukna Community Hall  Ref: Hemawati Tamang (8759964663) & Surjamani Brahman (7719232082), Members Sukna GP",0
train,positive,KUSMI BUS STAND KE PAS,JHAGRI BUS STAND KE PAS,1
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,positive,Providing of LED Street Lights in Yeragandlapalle village,Providing of LED Street Lights in  Gundlabavi (V),1
train,positive,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1
train,positive,L.No. 177 Dt 07.10.24 Gram panchayat Tirmahu ke tirmahu me,L.No. 177 Dt 07.10.24 Gram panchayat Tarodabujurga  me,1
train,positive,L.No. 177 Dt 07.10.24 Gram panchayat Sirdi ke multai raod par,L.No. 177 Dt 07.10.24 Gram panchayat parsodi ke parsodi jod par,1
train,hard_negative,SAHIJANHA BUS STAND KE PAS,CHORGADI BUS STAND KE PAS,0
train,hard_negative,Dibiyapur Niyamatpur Panchayat Ghar ke pass high Mast Light,Dibiyapur Nagariya Achhalda Masjid Ke pass High Mast Light,0
train,hard_negative,SURESH CHAND YADAV S\O RAJ NARAYAN YADAV K GHAR 01 NAG SOLAR LIGHT,BRIJESH KANNOJIYA S\O PYARE LAL KANNOJIYA K GHAR 01 NAG SOLAR LIGHT,0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1
train,positive,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,1
train,positive,L.No. 181 Betul Dt. 07.10.2024 Gram Panchayat Roshni ke Gram Roshni me Water Tenkar,L.No. 181 Betul Dt. 07.10.2024 Gram Panchayat Awaliya ke Gram Awaliya me Water Tenkar,1
train,positive,Purchase of mobile GI water tanker for village Chouki,Purchase of mobile GI water tanker for village Kunwa,1
train,hard_negative,"1- LAL BAHADUR CHAUHAN S\O LAL CHAND CHAUHAN , 2- SANTOSH JAYSWAL S\O RADHEY SHYAM CHAUHAN K GHAR KUL 02 NAG SOLAR LIGHT","1- JANNU RAIN S\O HUSAIN, 2- RAMESH YADAV S\O LATE. RAJMANI YADAV K GHAR KUL 02 NAG SALAR LIGHT",0
train,hard_negative,THAKUR PRASAD YADAV S\O KAMTA PRASAD YADAV K GHAR 01 NAG SOLAR LIGHT,MOHD. SIWARA KHAN S\O MAHTAB ALAM K GHAR 01  NAG SOLAR LIGHT,0
train,positive,28.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MUSTAFAPUR NAI BASTI ME BAIPASS SERVICE ROAD  KE PASS HIGH MAST LIGHT),67.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE ALIPUR DWARIKA ME RAVIDASH DHARMSHALA KE PASS  HIGH MAST LIGHT),1
